Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,Sensor26,Sensor27,Sensor28,Sensor29,Sensor30,Sensor31,Sensor32,Sensor33,Sensor34,Sensor35,Sensor36,Sensor37,Sensor38,Sensor39,Sensor40,Sensor41,Sensor42,Sensor43,Sensor44,Sensor45,Sensor46,Sensor47,Sensor48,Sensor49,Sensor50,Sensor51,Sensor52,Sensor53,Sensor54,Sensor55,Sensor56,Sensor57,Sensor58,Sensor59,Sensor60,Sensor61,Sensor62,Sensor63,Sensor64,Sensor65,Sensor66,Sensor67,Sensor68,Sensor69,Sensor70,Sensor71,Sensor72,Sensor73,Sensor74,Sensor75,Sensor76,Sensor77,Sensor78,Sensor79,Sensor80,Sensor81,Sensor82,Sensor83,Sensor84,Sensor85,Sensor86,Sensor87,Sensor88,Sensor89,Sensor90,class
1.060001803,1.102246359,1.10982543,1.120651229,1.11004005,1.142015956,1.122882945,1.136893037,1.201265663,1.198193484,1.241475485,1.18843967,1.216069349,1.179466531,1.17985053,1.189433605,1.190486523,1.17869041,1.179924847,1.184163072,1.187962604,1.18832428,1.175095543,1.175295213,1.166728092,1.150540105,1.168979938,1.139837153,1.154939792,1.147899829,1.059990061,1.078795942,1.090047113,1.10039697,1.079334351,1.124419895,1.096018726,1.120875409,1.200510353,1.207393976,1.240745327,1.151410415,1.179888475,1.136835132,1.136509381,1.160860103,1.18406962,1.140059598,1.147589448,1.160927848,1.180731115,1.180376081,1.133663565,1.142986451,1.124640616,1.101187919,1.124789767,1.119919678,1.096814312,1.080017973,1.059990061,1.078795942,1.090047113,1.10039697,1.079334351,1.124419895,1.096018726,1.120875409,1.200510353,1.207393976,1.240745327,1.151410415,1.179888475,1.136835132,1.136509381,1.160860103,1.18406962,1.140059598,1.147589448,1.160927848,1.180731115,1.180376081,1.133663565,1.142986451,1.124640616,1.101187919,1.124789767,1.119919678,1.096814312,1.080017973,Fault
1.059927257,0.922486565,0.810464035,0.75199037,0.812823073,0.714585285,0.747217815,0.719581988,0.485857745,0.326602861,0.572978761,0.525820463,0.583409156,0.498917728,0.477064167,0.275657816,0.108360513,0.4173949,0.384067421,0.369180452,0.338852241,0.344769078,0.450521665,0.420017946,0.530662249,0.519328325,0.60583103,0.697570793,0.591467637,0.583298426,1.059927257,0.922486565,0.810464035,0.75199037,0.812823073,0.714585285,0.747217815,0.719581988,0.485857745,0.326602861,0.572978761,0.525820463,0.583409156,0.498917728,0.477064167,0.275657816,0.108360513,0.4173949,0.384067421,0.369180452,0.338852241,0.344769078,0.450521665,0.420017946,0.530662249,0.519328325,0.60583103,0.697570793,0.591467637,0.583298426,1.059927257,0.922486565,0.810464035,0.75199037,0.812823073,0.714585285,0.747217815,0.719581988,0.485857745,0.326602861,0.572978761,0.525820463,0.583409156,0.498917728,0.477064167,0.275657816,0.108360513,0.4173949,0.384067421,0.369180452,0.338852241,0.344769078,0.450521665,0.420017946,0.530662249,0.519328325,0.60583103,0.697570793,0.591467637,0.583298426,Fault
1.059992231,1.060633629,1.056282151,1.057552392,1.050908568,1.063129482,1.050108695,1.06280602,1.121606245,1.118308003,1.164480249,1.12613067,1.155219298,1.122670766,1.125554455,1.113355222,1.110878714,1.185331223,1.231503756,1.199708502,1.103715347,1.104357374,1.105947474,1.090271957,1.074664232,1.054987906,1.074507441,1.060604569,1.051886727,1.038499693,1.059962297,0.946265992,0.850933136,0.802264987,0.850275447,0.777245092,0.799193683,0.783502706,0.703270427,0.625723024,0.768247019,0.70209386,0.747068094,0.626322023,0.55375056,0.663656104,0.634313913,0.229565925,0.062276314,0.186777762,0.619072387,0.619765857,0.579713572,0.618622061,0.685902906,0.673394317,0.733781765,0.766516958,0.717455826,0.707974159,1.059962297,0.946265992,0.850933136,0.802264987,0.850275447,0.777245092,0.799193683,0.783502706,0.703270427,0.625723024,0.768247019,0.70209386,0.747068094,0.626322023,0.55375056,0.663656104,0.634313913,0.229565925,0.062276314,0.186777762,0.619072387,0.619765857,0.579713572,0.618622061,0.685902906,0.673394317,0.733781765,0.766516958,0.717455826,0.707974159,Fault
1.059915073,0.899092085,0.780099914,0.716640044,0.781506815,0.667921087,0.707256107,0.675041317,0.465780327,0.390539347,0.555620861,0.594327657,0.646311363,0.561239745,0.527887813,0.47477248,0.410468669,0.460426901,0.427895637,0.415442453,0.390573147,0.393289687,0.488665968,0.445571141,0.52392372,0.512733685,0.587595131,0.651799795,0.573664035,0.565740691,1.059915073,0.899092085,0.780099914,0.716640044,0.781506815,0.667921087,0.707256107,0.675041317,0.465780327,0.390539347,0.555620861,0.594327657,0.646311363,0.561239745,0.527887813,0.47477248,0.410468669,0.460426901,0.427895637,0.415442453,0.390573147,0.393289687,0.488665968,0.445571141,0.52392372,0.512733685,0.587595131,0.651799795,0.573664035,0.565740691,1.059915073,0.899092085,0.780099914,0.716640044,0.781506815,0.667921087,0.707256107,0.675041317,0.465780327,0.390539347,0.555620861,0.594327657,0.646311363,0.561239745,0.527887813,0.47477248,0.410468669,0.460426901,0.427895637,0.415442453,0.390573147,0.393289687,0.488665968,0.445571141,0.52392372,0.512733685,0.587595131,0.651799795,0.573664035,0.565740691,Fault
1.059973795,0.981811575,0.924444498,0.893350352,0.900100851,0.864386489,0.869692623,0.85792157,0.890221851,0.872573203,0.934155513,0.912156938,0.93812149,0.88585879,0.872600559,0.885922001,0.870686722,0.858144635,0.853358248,0.857209043,0.848051047,0.845382137,0.832113605,0.787606531,0.659858559,0.647786216,0.587089329,0.807605352,0.308973297,0.008397925,1.059998181,1.072432932,1.064676843,1.065304662,1.059506119,1.074323882,1.061457661,1.077234441,1.124837676,1.121227655,1.160199442,1.128233497,1.149421523,1.115668523,1.113122401,1.118633796,1.115816698,1.105523969,1.103738112,1.107440557,1.11118843,1.111953024,1.107036447,1.106153334,1.108823271,1.093410693,1.117647757,1.088653233,1.176742972,1.25285164,1.059998181,1.072432932,1.064676843,1.065304662,1.059506119,1.074323882,1.061457661,1.077234441,1.124837676,1.121227655,1.160199442,1.128233497,1.149421523,1.115668523,1.113122401,1.118633796,1.115816698,1.105523969,1.103738112,1.107440557,1.11118843,1.111953024,1.107036447,1.106153334,1.108823271,1.093410693,1.117647757,1.088653233,1.176742972,1.25285164,Fault
1.059865322,0.689443568,0.226320617,0.080326533,0.541350113,0.261634255,0.372563234,0.323685163,0.330965021,0.307987757,0.44344717,0.246885794,0.344247997,0.242929788,0.252456931,0.270776677,0.293614595,0.267256445,0.278315982,0.285520935,0.302646814,0.301335422,0.263306506,0.282367167,0.286124056,0.287446188,0.28825507,0.275227461,0.286684035,0.285494288,1.060001602,1.146690998,1.233724919,1.276168054,1.158297784,1.221128844,1.18839155,1.198391901,1.281198293,1.279417748,1.319044652,1.337512001,1.36217977,1.319216335,1.306180748,1.301767935,1.281696783,1.285632544,1.276357798,1.276506013,1.267707959,1.268984932,1.28438681,1.264865158,1.247113955,1.226292174,1.245710676,1.215778932,1.228711052,1.220394335,1.060001602,1.146690998,1.233724919,1.276168054,1.158297784,1.221128844,1.18839155,1.198391901,1.281198293,1.279417748,1.319044652,1.337512001,1.36217977,1.319216335,1.306180748,1.301767935,1.281696783,1.285632544,1.276357798,1.276506013,1.267707959,1.268984932,1.28438681,1.264865158,1.247113955,1.226292174,1.245710676,1.215778932,1.228711052,1.220394335,Fault
1.059999753,1.083333915,1.08171702,1.086141342,1.078116327,1.098344805,1.083651287,1.100866588,1.15333247,1.1496462,1.192866855,1.15512855,1.18019786,1.144849523,1.146023489,1.14636209,1.143864288,1.136831646,1.13409216,1.137333751,1.144373328,1.146869615,1.15205515,1.168099756,1.247410868,1.225512205,1.142405905,1.115654047,1.129045363,1.122548627,1.059992692,1.063943733,1.058133903,1.059321128,1.057544082,1.070226753,1.05720008,1.073419781,1.121165108,1.114825949,1.161772796,1.12174946,1.147541221,1.11046743,1.107775628,1.110388384,1.108284292,1.097225316,1.094343819,1.098618283,1.108845591,1.111888781,1.111823524,1.128396859,1.218354771,1.186250543,1.129669292,1.086831619,1.099766601,1.081702297,1.059992692,1.063943733,1.058133903,1.059321128,1.057544082,1.070226753,1.05720008,1.073419781,1.121165108,1.114825949,1.161772796,1.12174946,1.147541221,1.11046743,1.107775628,1.110388384,1.108284292,1.097225316,1.094343819,1.098618283,1.108845591,1.111888781,1.111823524,1.128396859,1.218354771,1.186250543,1.129669292,1.086831619,1.099766601,1.081702297,Fault
1.059933797,0.936337559,0.830646446,0.777664926,0.839902001,0.762362989,0.78622077,0.766124866,0.646514129,0.550838218,0.716210814,0.526480062,0.584009123,0.521610664,0.52722436,0.216801263,0.419239903,0.527224121,0.529379539,0.534211842,0.54701629,0.548935858,0.539492028,0.562362279,0.638369994,0.624735618,0.693044336,0.7491756,0.676613201,0.667267955,1.059933797,0.936337559,0.830646446,0.777664926,0.839902001,0.762362989,0.78622077,0.766124866,0.646514129,0.550838218,0.716210814,0.526480062,0.584009123,0.521610664,0.52722436,0.216801263,0.419239903,0.527224121,0.529379539,0.534211842,0.54701629,0.548935858,0.539492028,0.562362279,0.638369994,0.624735618,0.693044335,0.7491756,0.676613201,0.667267955,1.059933797,0.936337559,0.830646446,0.777664926,0.839902001,0.762362989,0.78622077,0.766124866,0.646514129,0.550838218,0.716210814,0.526480062,0.584009123,0.521610664,0.52722436,0.216801263,0.419239903,0.527224121,0.529379539,0.534211842,0.54701629,0.548935858,0.539492028,0.562362279,0.638369994,0.624735618,0.693044335,0.7491756,0.676613201,0.667267955,Fault
1.059936484,0.939370526,0.843185132,0.79267298,0.839431579,0.758015662,0.783456454,0.757835315,0.630728782,0.526353842,0.701851453,0.634037434,0.683214159,0.573218001,0.516511974,0.580992371,0.54024876,0.511907899,0.511325746,0.51452139,0.434913356,0.408362018,0.308222049,0.058341017,0.304568095,0.298063107,0.474215916,0.720113085,0.462972918,0.456578437,1.059936484,0.939370526,0.843185132,0.79267298,0.839431579,0.758015662,0.783456454,0.757835315,0.630728782,0.526353842,0.701851453,0.634037434,0.683214159,0.573218001,0.516511974,0.580992371,0.54024876,0.511907899,0.511325746,0.51452139,0.434913356,0.408362018,0.308222049,0.058341017,0.304568095,0.298063107,0.474215916,0.720113085,0.462972918,0.456578437,1.059936484,0.939370526,0.843185132,0.79267298,0.839431579,0.758015662,0.783456454,0.757835315,0.630728782,0.526353842,0.701851453,0.634037434,0.683214159,0.573218001,0.516511974,0.580992371,0.54024876,0.511907899,0.511325746,0.51452139,0.434913356,0.408362018,0.308222049,0.058341017,0.304568095,0.298063107,0.474215916,0.720113085,0.462972918,0.456578437,Fault
1.05992754,0.92554589,0.805926977,0.74683014,0.824310474,0.737799601,0.765522258,0.741698691,0.63411251,0.544219202,0.70492511,0.397577153,0.469182615,0.277222532,0.150882395,0.457635668,0.5118631,0.259375142,0.343398643,0.392253696,0.518460286,0.513213515,0.247705481,0.429663241,0.545262408,0.533616634,0.623748854,0.719748331,0.608960618,0.600549773,1.05992754,0.92554589,0.805926977,0.74683014,0.824310474,0.737799601,0.765522258,0.741698691,0.63411251,0.544219202,0.70492511,0.397577153,0.469182615,0.277222532,0.150882395,0.457635668,0.5118631,0.259375142,0.343398643,0.392253696,0.518460286,0.513213515,0.247705481,0.429663241,0.545262408,0.533616634,0.623748854,0.719748331,0.608960618,0.600549773,1.05992754,0.92554589,0.805926977,0.74683014,0.824310474,0.737799601,0.765522258,0.741698691,0.63411251,0.544219202,0.70492511,0.397577153,0.469182615,0.277222532,0.150882395,0.457635668,0.5118631,0.259375142,0.343398643,0.392253696,0.518460286,0.513213515,0.247705481,0.429663241,0.545262408,0.533616634,0.623748854,0.719748331,0.608960618,0.600549773,Fault
1.059968474,0.999736177,0.952229695,0.928006866,0.938801447,0.910262144,0.913129553,0.906381288,0.925928582,0.899613996,0.977023427,0.940131157,0.974607339,0.912848097,0.896083867,0.913751835,0.898338056,0.883714394,0.87993116,0.883959901,0.870248636,0.865858599,0.844200785,0.784509833,0.594371909,0.162592812,0.717905374,0.880470861,0.700884875,0.691204406,1.059968474,0.999736177,0.952229695,0.928006866,0.938801447,0.910262144,0.913129553,0.906381288,0.925928582,0.899613996,0.977023427,0.940131157,0.974607339,0.912848097,0.896083867,0.913751835,0.898338056,0.883714394,0.87993116,0.883959901,0.870248636,0.865858599,0.844200785,0.784509833,0.594371909,0.162592812,0.717905374,0.880470861,0.700884875,0.691204406,1.059968474,0.999736177,0.952229695,0.928006866,0.938801447,0.910262144,0.913129553,0.906381288,0.925928582,0.899613996,0.977023427,0.940131157,0.974607339,0.912848097,0.896083867,0.913751835,0.898338056,0.883714394,0.87993116,0.883959901,0.870248636,0.865858599,0.844200785,0.784509833,0.594371909,0.162592812,0.717905374,0.880470861,0.700884875,0.691204406,Fault
1.05994531,0.956964282,0.875440806,0.833759564,0.871702733,0.813888648,0.82925795,0.815975344,0.732603414,0.659168368,0.795364255,0.720975956,0.764901212,0.666376735,0.61202054,0.686945794,0.663804251,0.411232844,0.326807714,0.390813406,0.651085143,0.652249561,0.626965615,0.653793418,0.715104812,0.699831534,0.761414484,0.801906159,0.743362394,0.733095225,1.05994531,0.956964282,0.875440806,0.833759564,0.871702733,0.813888648,0.82925795,0.815975344,0.732603414,0.659168368,0.795364255,0.720975956,0.764901212,0.666376735,0.61202054,0.686945794,0.663804251,0.411232844,0.326807714,0.390813406,0.651085143,0.652249561,0.626965615,0.653793418,0.715104812,0.699831534,0.761414484,0.801906159,0.743362394,0.733095225,1.05994531,0.956964282,0.875440806,0.833759564,0.871702733,0.813888648,0.82925795,0.815975344,0.732603414,0.659168368,0.795364255,0.720975956,0.764901212,0.666376735,0.61202054,0.686945794,0.663804251,0.411232844,0.326807714,0.390813406,0.651085143,0.652249561,0.626965615,0.653793418,0.715104812,0.699831534,0.761414484,0.801906159,0.743362394,0.733095225,Fault
1.059950925,0.909594481,0.800143729,0.741760212,0.79632415,0.691845113,0.727363363,0.702253517,0.596728385,0.525802402,0.671119212,0.705805626,0.750576956,0.667939166,0.633541067,0.611971491,0.549016245,0.582683415,0.556489011,0.547242874,0.389762437,0.409436809,0.565317593,0.487108748,0.574643834,0.564570814,0.639916858,0.677458947,0.624698039,0.615516616,1.060001932,1.091510129,1.093188055,1.100105141,1.093464865,1.114925349,1.100482945,1.11293801,1.173068825,1.169482148,1.214182225,1.171591479,1.19960025,1.162230538,1.162818137,1.166803237,1.164230502,1.157384257,1.156148562,1.159126164,1.199007025,1.192613168,1.162080545,1.167810042,1.148622432,1.133434556,1.14428946,1.114611696,1.130894774,1.124031046,1.060001932,1.091510129,1.093188055,1.100105141,1.093464865,1.114925349,1.100482945,1.11293801,1.173068825,1.169482148,1.214182225,1.171591479,1.19960025,1.162230538,1.162818137,1.166803237,1.164230502,1.157384257,1.156148562,1.159126164,1.199007025,1.192613168,1.162080545,1.167810042,1.148622432,1.133434556,1.14428946,1.114611696,1.130894774,1.124031046,Fault
1.059999764,1.153993279,1.194831202,1.226299793,1.181602284,1.287042973,1.23494049,1.299144122,1.341458635,1.337160288,1.377686874,1.299120353,1.324484865,1.289808426,1.292084551,1.30848231,1.321150617,1.295393709,1.300381998,1.308864274,1.320442639,1.320997569,1.292275967,1.302303469,1.304367284,1.279761609,1.31700057,1.286226868,1.296146616,1.286025157,1.059980605,1.080625684,1.116352938,1.13920757,1.074272537,1.206382027,1.13427034,1.25176235,1.259198931,1.253422942,1.297652193,1.219154578,1.24610843,1.196164234,1.19377255,1.216203767,1.231540862,1.188319679,1.191994538,1.205340443,1.226479794,1.22720067,1.188966125,1.199436086,1.210290394,1.178148574,1.233448063,1.204390885,1.188446125,1.161155723,1.059980605,1.080625684,1.116352938,1.13920757,1.074272537,1.206382027,1.13427034,1.25176235,1.259198931,1.253422942,1.297652193,1.219154578,1.24610843,1.196164234,1.19377255,1.216203767,1.231540862,1.188319679,1.191994538,1.205340443,1.226479794,1.22720067,1.188966125,1.199436086,1.210290394,1.178148574,1.233448063,1.204390885,1.188446125,1.161155723,Fault
1.059928652,0.924847447,0.825126209,0.772282763,0.821785061,0.733650935,0.762047949,0.737777744,0.586555118,0.500067167,0.661962881,0.679419456,0.725716107,0.644691445,0.611692947,0.585161583,0.523296892,0.56050123,0.534175277,0.5243695,0.394643701,0.411151779,0.552497655,0.485940175,0.57572676,0.563430323,0.644947761,0.715953443,0.629656922,0.620960221,1.059928652,0.924847447,0.825126209,0.772282763,0.821785061,0.733650935,0.762047949,0.737777744,0.586555118,0.500067167,0.661962881,0.679419456,0.725716107,0.644691445,0.611692947,0.585161583,0.523296892,0.56050123,0.534175277,0.5243695,0.394643701,0.411151779,0.552497655,0.485940175,0.57572676,0.563430323,0.644947761,0.715953443,0.629656922,0.620960221,1.059928652,0.924847447,0.825126209,0.772282763,0.821785061,0.733650935,0.762047949,0.737777744,0.586555118,0.500067167,0.661962881,0.679419456,0.725716107,0.644691445,0.611692947,0.585161583,0.523296892,0.56050123,0.534175277,0.5243695,0.394643701,0.411151779,0.552497655,0.485940175,0.57572676,0.563430323,0.644947761,0.715953443,0.629656922,0.620960221,Fault
1.051955521,1.036952431,1.015408728,1.007139587,1.007382559,1.005909743,0.998685809,1.005330892,1.04902866,1.043485312,1.082229486,1.058099785,1.076879482,1.042882518,1.03791961,1.044248813,1.038711682,1.027707928,1.02480678,1.028692724,1.031062701,1.031600226,1.026610692,1.019946079,1.014550441,0.996795417,1.019784556,1.002510997,0.999837572,0.988300588,1.051955521,1.036952431,1.015408727,1.007139587,1.007382559,1.005909743,0.998685809,1.005330892,1.04902866,1.043485312,1.082229486,1.058099785,1.076879482,1.042882518,1.03791961,1.044248812,1.038711682,1.027707928,1.02480678,1.028692724,1.031062701,1.031600226,1.026610692,1.019946079,1.01455044,0.996795416,1.019784556,1.002510997,0.999837572,0.988300588,1.051955521,1.036952431,1.015408727,1.007139587,1.007382559,1.005909743,0.998685809,1.005330892,1.04902866,1.043485312,1.082229486,1.058099785,1.076879482,1.042882518,1.03791961,1.044248812,1.038711682,1.027707928,1.02480678,1.028692724,1.031062701,1.031600226,1.026610692,1.019946079,1.01455044,0.996795416,1.019784556,1.002510997,0.999837572,0.988300588,Fault
1.059956524,0.929425823,0.817957126,0.763062609,0.830266135,0.75176341,0.77604251,0.759411796,0.706669049,0.648238847,0.771391945,0.643374644,0.691937731,0.632424322,0.634337621,0.337513917,0.521537785,0.629183472,0.628831728,0.633039615,0.64135819,0.642571692,0.636174157,0.645709529,0.691913616,0.678432325,0.727783578,0.743538184,0.710339886,0.700060726,1.060001274,1.087572204,1.091501949,1.098046358,1.084642369,1.103513032,1.089787914,1.10260264,1.16178362,1.158618138,1.203268994,1.167470347,1.195573053,1.157334987,1.153058934,1.236217954,1.17993282,1.14628046,1.144455189,1.147482978,1.148494339,1.149043657,1.144702193,1.140227864,1.130606738,1.115683014,1.131665936,1.102329698,1.117250638,1.109553596,1.060001274,1.087572204,1.091501949,1.098046358,1.084642369,1.103513032,1.089787914,1.10260264,1.16178362,1.158618138,1.203268994,1.167470347,1.195573053,1.157334987,1.153058934,1.236217954,1.17993282,1.14628046,1.144455189,1.147482978,1.148494339,1.149043657,1.144702193,1.140227864,1.130606738,1.115683014,1.131665936,1.102329698,1.117250638,1.109553596,Fault
1.059949278,0.962639149,0.889717062,0.850579784,0.875438318,0.816166875,0.832099363,0.810087334,0.793579909,0.745983641,0.852158098,0.809470436,0.849042854,0.772410809,0.743451503,0.774191103,0.750131052,0.7330288,0.72980924,0.733105969,0.698876432,0.687862702,0.644574315,0.52109667,0.141955457,0.13892356,0.370585435,0.755617745,0.361799368,0.356802271,1.059949278,0.962639149,0.889717062,0.850579784,0.875438318,0.816166875,0.832099363,0.810087334,0.793579909,0.745983641,0.852158098,0.809470436,0.849042854,0.772410808,0.743451503,0.774191103,0.750131052,0.7330288,0.72980924,0.733105969,0.698876432,0.687862702,0.644574315,0.52109667,0.141955457,0.13892356,0.370585435,0.755617745,0.361799368,0.356802271,1.059949278,0.962639149,0.889717062,0.850579784,0.875438318,0.816166875,0.832099363,0.810087334,0.793579909,0.745983641,0.852158098,0.809470436,0.849042854,0.772410808,0.743451503,0.774191103,0.750131052,0.7330288,0.72980924,0.733105969,0.698876432,0.687862702,0.644574315,0.52109667,0.141955457,0.13892356,0.370585435,0.755617745,0.361799368,0.356802271,Fault
1.059870006,0.808352152,0.643113332,0.545957578,0.626420827,0.399497881,0.487365191,0.367240055,0.473427391,0.461835695,0.562210484,0.547778011,0.603463992,0.523318001,0.505451578,0.50593715,0.472619948,0.482792669,0.471312489,0.468483307,0.445438453,0.44276074,0.456531163,0.396187261,0.250458577,0.245109457,0.16254937,0.062908343,0.158695831,0.156504151,1.059870006,0.808352152,0.643113332,0.545957578,0.626420827,0.399497881,0.487365191,0.367240055,0.473427391,0.461835695,0.562210484,0.547778011,0.603463992,0.523318001,0.505451578,0.50593715,0.472619948,0.482792669,0.471312489,0.468483307,0.445438453,0.44276074,0.456531163,0.396187261,0.250458577,0.245109457,0.16254937,0.062908343,0.158695831,0.156504151,1.059870006,0.808352152,0.643113332,0.545957578,0.626420827,0.399497881,0.487365191,0.367240055,0.473427391,0.461835695,0.562210484,0.547778011,0.603463992,0.523318001,0.505451578,0.50593715,0.472619948,0.482792669,0.471312489,0.468483307,0.445438453,0.44276074,0.456531163,0.396187261,0.250458577,0.245109457,0.16254937,0.062908343,0.158695831,0.156504151,Fault
1.059924655,0.916858954,0.806635215,0.747938003,0.80521487,0.702994248,0.737421247,0.70770404,0.4840013,0.349112964,0.571367206,0.595895763,0.647763578,0.553788205,0.51340978,0.475561042,0.385721369,0.445786491,0.409029895,0.392864578,0.20857965,0.229702451,0.435912161,0.342891969,0.474149873,0.464022937,0.56675166,0.681344383,0.553314769,0.545672507,1.059924655,0.916858954,0.806635215,0.747938003,0.80521487,0.702994248,0.737421247,0.70770404,0.4840013,0.349112964,0.571367206,0.595895763,0.647763578,0.553788205,0.51340978,0.475561042,0.385721369,0.445786491,0.409029895,0.392864578,0.20857965,0.229702451,0.435912161,0.342891969,0.474149873,0.464022937,0.56675166,0.681344383,0.553314769,0.545672507,1.059924655,0.916858954,0.806635215,0.747938003,0.80521487,0.702994248,0.737421247,0.70770404,0.4840013,0.349112964,0.571367206,0.595895763,0.647763578,0.553788205,0.51340978,0.475561042,0.385721369,0.445786491,0.409029895,0.392864578,0.20857965,0.229702451,0.435912161,0.342891969,0.474149873,0.464022937,0.56675166,0.681344383,0.553314769,0.545672507,Fault
1.059968746,1.000288069,0.953230097,0.929276712,0.93990806,0.911852359,0.914538442,0.908060816,0.928549453,0.902848021,0.979514842,0.942878146,0.977261045,0.915860409,0.899236801,0.916704504,0.901486991,0.886847626,0.883065145,0.887115759,0.873848253,0.86959483,0.848268324,0.789888552,0.604954085,0.187235391,0.725670014,0.88256728,0.708465428,0.698680254,1.059968746,1.000288069,0.953230097,0.929276712,0.93990806,0.911852359,0.914538442,0.908060816,0.928549453,0.90284802,0.979514842,0.942878146,0.977261045,0.915860409,0.899236801,0.916704504,0.901486991,0.886847626,0.883065145,0.887115759,0.873848253,0.86959483,0.848268324,0.789888552,0.604954085,0.187235391,0.725670014,0.88256728,0.708465428,0.698680254,1.059968746,1.000288069,0.953230097,0.929276712,0.93990806,0.911852359,0.914538442,0.908060816,0.928549453,0.90284802,0.979514842,0.942878146,0.977261045,0.915860409,0.899236801,0.916704504,0.901486991,0.886847626,0.883065145,0.887115759,0.873848253,0.86959483,0.848268324,0.789888552,0.604954085,0.187235391,0.725670014,0.88256728,0.708465428,0.698680254,Fault
1.059998131,1.067269459,1.056782887,1.055550608,1.050819297,1.061045003,1.050020195,1.062585079,1.11164923,1.108306244,1.146729223,1.117817258,1.138743022,1.105898201,1.104077248,1.107479518,1.103670239,1.095403151,1.092896092,1.096102107,1.100076332,1.101241332,1.100652847,1.103048045,1.12331981,1.238044791,1.089507768,1.065860639,1.074719661,1.06662454,1.059993162,1.062829687,1.052880337,1.052033264,1.055962713,1.059168436,1.050934791,1.062105532,1.107114969,1.102212817,1.142355049,1.11083612,1.131902628,1.099718733,1.096054375,1.100065898,1.097106131,1.087208885,1.084786962,1.088459362,1.093707874,1.09522389,1.092440185,1.096047481,1.126033917,1.225136926,1.093371804,1.065199631,1.071061682,1.057916337,1.059993162,1.062829687,1.052880337,1.052033264,1.055962713,1.059168436,1.050934791,1.062105532,1.107114969,1.102212817,1.142355049,1.11083612,1.131902628,1.099718733,1.096054375,1.100065898,1.097106131,1.087208885,1.084786962,1.088459362,1.093707874,1.09522389,1.092440185,1.096047481,1.126033917,1.225136926,1.093371804,1.065199631,1.071061682,1.057916337,Fault
1.059967482,0.997657594,0.948061944,0.922602883,0.934132108,0.90328199,0.907020738,0.898977782,0.91297042,0.883000296,0.964715826,0.926182924,0.961141254,0.897427463,0.879937158,0.898802499,0.882312745,0.867651458,0.863853745,0.867764738,0.851524205,0.846359188,0.822972945,0.755959119,0.53670906,0.004965013,0.674888191,0.870917251,0.658887557,0.649787151,1.059967482,0.997657594,0.948061944,0.922602883,0.934132108,0.90328199,0.907020738,0.898977782,0.91297042,0.883000296,0.964715826,0.926182924,0.961141254,0.897427463,0.879937158,0.898802499,0.882312745,0.867651458,0.863853745,0.867764738,0.851524205,0.846359188,0.822972945,0.755959119,0.53670906,0.004965013,0.674888191,0.870917251,0.658887557,0.649787151,1.059967482,0.997657594,0.948061944,0.922602883,0.934132108,0.90328199,0.907020738,0.898977782,0.91297042,0.883000296,0.964715826,0.926182924,0.961141254,0.897427463,0.879937158,0.898802499,0.882312745,0.867651458,0.863853745,0.867764738,0.851524205,0.846359188,0.822972945,0.755959119,0.53670906,0.004965013,0.674888191,0.870917251,0.658887557,0.649787151,Fault
1.059962495,0.989109568,0.939474161,0.913834603,0.925138828,0.895478676,0.898588075,0.895867584,0.877311858,0.87976088,0.896819144,0.942207726,0.976612329,0.920578271,0.908616533,0.904112105,0.882232302,0.884501293,0.874005987,0.874467684,0.86877344,0.870266197,0.888675272,0.871794678,0.881006064,0.86218953,0.895930227,0.889698598,0.874689,0.862607992,1.059962495,0.989109568,0.939474161,0.913834603,0.925138828,0.895478676,0.898588075,0.895867584,0.877311858,0.87976088,0.896819144,0.942207726,0.976612329,0.920578271,0.908616533,0.904112105,0.882232302,0.884501293,0.874005987,0.874467684,0.86877344,0.870266197,0.888675272,0.871794678,0.881006064,0.86218953,0.895930227,0.889698598,0.874689,0.862607992,1.059962495,0.989109568,0.939474161,0.913834603,0.925138828,0.895478676,0.898588075,0.895867584,0.877311858,0.87976088,0.896819144,0.942207726,0.976612329,0.920578271,0.908616533,0.904112105,0.882232302,0.884501293,0.874005987,0.874467684,0.86877344,0.870266197,0.888675272,0.871794678,0.881006064,0.86218953,0.895930227,0.889698598,0.874689,0.862607992,Fault
